,VISIBILITY,RDSFCOND,SPEEDING,AG_DRIV,ALCOHOL,REDLIGHT,OVER70,NEWDRIVER,IMPACTYPE,ACCLASS
11467,Clear,Dry,0,0,0,0,0,0,Other,0
11468,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11469,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11470,Clear,Wet,0,1,0,0,0,0,Turning Movement,0
11471,Clear,Dry,1,1,0,0,0,0,SMV Other,0
11472,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11473,Clear,Dry,0,1,0,0,0,0,Rear End,0
11474,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11475,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11476,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11477,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11478,Rain,Wet,1,1,0,0,0,0,SMV Other,1
11479,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
11480,Clear,Dry,1,1,0,0,0,1,SMV Other,0
11481,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11482,Clear,Dry,0,1,0,0,0,0,Rear End,0
11483,Clear,Wet,0,1,0,1,0,0,Turning Movement,1
11484,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11485,Clear,Wet,0,1,0,1,0,0,Turning Movement,1
11486,Clear,Dry,0,1,0,1,0,0,Other,0
11487,Clear,Dry,0,1,0,0,1,0,Cyclist Collisions,0
11488,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
11489,Clear,Dry,0,0,0,0,1,0,SMV Other,1
11490,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11491,Clear,Dry,0,1,0,0,0,0,Rear End,0
11492,Clear,Dry,1,1,0,0,0,0,Cyclist Collisions,0
11493,Clear,Dry,0,1,0,1,0,0,Other,0
11494,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
11495,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11496,Clear,Dry,0,0,0,0,1,0,SMV Other,1
11497,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11498,Clear,Dry,0,1,0,0,0,0,Rear End,0
11499,Clear,Wet,0,1,0,1,0,0,Turning Movement,1
11500,Clear,Dry,1,1,0,0,0,0,Cyclist Collisions,0
11501,Clear,Dry,0,0,0,0,0,0,SMV Other,1
11502,Clear,Dry,0,1,0,1,0,0,Other,0
11503,Clear,Dry,0,0,0,0,0,0,Rear End,1
11504,Clear,Dry,0,1,0,1,0,0,Other,0
11505,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
11506,Clear,Dry,0,1,0,0,1,0,Cyclist Collisions,0
11507,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11508,Clear,Dry,0,1,0,0,0,0,Rear End,0
11509,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11510,Clear,Dry,0,1,0,1,0,0,Other,0
11511,Clear,Dry,0,1,0,1,0,0,Other,0
11512,Clear,Dry,0,1,0,1,0,0,Other,0
11513,Clear,Dry,0,0,0,0,0,0,Rear End,1
11514,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
11515,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
11516,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
11517,Clear,Dry,0,1,0,0,0,0,Rear End,0
11518,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11519,Clear,Dry,0,1,0,1,0,0,Other,0
11520,Rain,Wet,0,0,0,0,1,0,Cyclist Collisions,0
11521,Clear,Dry,0,1,0,1,0,0,Other,0
11522,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11523,Clear,Dry,0,0,0,0,0,1,Cyclist Collisions,1
11524,Snow,Other,0,0,0,0,0,0,SMV Other,0
11525,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11526,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11527,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
11528,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11529,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11530,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11531,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,1
11532,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11533,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11534,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
11535,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11536,Rain,Wet,1,1,0,0,0,0,Other,0
11537,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11538,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11539,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11540,Clear,Wet,0,1,0,0,1,0,Pedestrian Collisions,1
11541,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11542,Clear,Dry,1,1,0,1,0,0,Turning Movement,0
11543,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
11544,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11545,Rain,Wet,1,1,0,0,0,0,Other,0
11546,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11547,Clear,Wet,0,1,0,0,1,0,Pedestrian Collisions,0
11548,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11549,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
11550,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11551,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11552,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11553,Rain,Wet,1,1,0,0,0,0,Other,0
11554,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11555,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
11556,Clear,Dry,1,1,0,1,0,0,Turning Movement,0
11557,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11558,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11559,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11560,Rain,Wet,1,1,0,0,0,0,Turning Movement,0
11561,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11562,Clear,Wet,1,1,0,0,0,0,SMV Other,1
11563,Clear,Wet,0,0,0,0,0,0,Other,0
11564,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11565,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11566,Clear,Dry,0,1,0,0,0,0,SMV Other,0
11567,Clear,Dry,0,1,0,0,0,0,Other,0
11568,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11569,Clear,Dry,0,1,0,0,0,0,Other,0
11570,Clear,Wet,0,0,0,0,0,0,Other,0
11571,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11572,Clear,Dry,1,1,0,0,0,0,SMV Other,1
11573,Rain,Wet,1,1,0,0,0,0,Turning Movement,0
11574,Clear,Dry,0,1,0,1,0,0,Other,0
11575,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11576,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11577,Clear,Dry,0,1,0,0,0,0,Other,0
11578,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11579,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11580,Clear,Dry,0,1,0,1,1,0,Other,0
11581,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11582,Clear,Dry,0,1,0,1,0,0,Other,0
11583,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11584,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11585,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11586,Clear,Dry,0,1,0,0,0,0,Other,0
11587,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11588,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11589,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11590,Clear,Dry,0,1,0,0,0,1,Other,0
11591,Clear,Dry,0,1,0,1,1,0,Other,0
11592,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11593,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
11594,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11595,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11596,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11597,Clear,Dry,0,1,0,0,0,0,Other,0
11598,Clear,Dry,0,1,0,0,0,0,Other,0
11599,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11600,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11601,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11602,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
11603,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11604,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11605,Other,Other,0,0,0,0,0,0,Other,1
11606,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11607,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11608,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11609,Rain,Wet,1,1,0,0,1,0,Pedestrian Collisions,0
11610,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11611,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11612,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11613,Clear,Wet,0,0,0,0,0,0,Other,0
11614,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11615,Other,Other,0,0,0,0,1,0,Other,1
11616,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11617,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11618,Rain,Wet,0,1,0,0,0,1,Pedestrian Collisions,0
11619,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11620,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
11621,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11622,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11623,Snow,Wet,0,0,0,0,0,0,Other,0
11624,Clear,Wet,0,0,0,0,0,0,Other,0
11625,Clear,Dry,1,1,0,0,0,0,Turning Movement,1
11626,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11627,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
11628,Clear,Dry,0,1,0,0,1,0,Turning Movement,0
11629,Snow,Wet,0,0,0,0,0,0,Other,0
11630,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
11631,Clear,Dry,1,1,0,0,0,0,Turning Movement,1
11632,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11633,Rain,Wet,1,1,0,0,0,1,Pedestrian Collisions,0
11634,Clear,Dry,0,1,0,0,0,0,Other,0
11635,Clear,Dry,0,1,0,0,1,0,Turning Movement,0
11636,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11637,Clear,Dry,1,1,0,0,1,0,Turning Movement,1
11638,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,1
11639,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11640,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,1
11641,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11642,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11643,Clear,Dry,0,1,0,0,0,0,Other,0
11644,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11645,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11646,Clear,Dry,1,1,0,0,1,0,Turning Movement,1
11647,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
11648,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
11649,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11650,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11651,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11652,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11653,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11654,Clear,Dry,0,0,0,0,1,0,Turning Movement,0
11655,Rain,Wet,1,1,0,0,0,1,Pedestrian Collisions,0
11656,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
11657,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11658,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
11659,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11660,Clear,Dry,1,1,0,0,1,0,Pedestrian Collisions,0
11661,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11662,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
11663,Rain,Wet,1,1,0,0,0,1,Pedestrian Collisions,0
11664,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11665,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11666,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
11667,Clear,Wet,1,1,1,0,0,0,SMV Other,0
11668,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11669,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11670,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11671,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
11672,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11673,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11674,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11675,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
11676,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11677,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11678,Clear,Wet,0,0,0,0,1,0,Pedestrian Collisions,0
11679,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
11680,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11681,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11682,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11683,Clear,Dry,0,1,0,1,0,0,Cyclist Collisions,1
11684,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11685,Clear,Dry,0,1,0,1,0,0,Other,1
11686,Clear,Dry,0,1,0,1,0,0,Other,1
11687,Clear,Dry,0,1,0,0,0,0,Rear End,0
11688,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11689,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11690,Clear,Dry,0,1,0,1,0,0,Cyclist Collisions,1
11691,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11692,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11693,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11694,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
11695,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11696,Clear,Dry,0,1,0,0,0,0,Rear End,0
11697,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11698,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11699,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11700,Clear,Dry,0,1,0,1,0,0,Other,1
11701,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11702,Clear,Wet,1,1,0,0,0,0,Pedestrian Collisions,1
11703,Clear,Dry,0,1,0,0,0,0,Rear End,0
11704,Clear,Wet,1,1,0,0,0,0,Pedestrian Collisions,1
11705,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
11706,Clear,Dry,0,0,0,0,0,0,Other,1
11707,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11708,Clear,Dry,0,1,0,1,0,0,Other,1
11709,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11710,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
11711,Clear,Dry,0,0,0,0,1,0,Other,1
11712,Clear,Dry,0,0,0,0,0,0,Other,1
11713,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11714,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11715,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
11716,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11717,Clear,Dry,0,1,0,1,0,0,Other,1
11718,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11719,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11720,Clear,Dry,0,0,0,0,0,0,Other,1
11721,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11722,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11723,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11724,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11725,Clear,Dry,0,0,0,0,0,1,Turning Movement,1
11726,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11727,Clear,Dry,0,1,0,1,0,0,Other,1
11728,Clear,Dry,0,0,0,0,1,0,Other,1
11729,Clear,Dry,0,1,0,1,0,0,Other,1
11730,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11731,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11732,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11733,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11734,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
11735,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
11736,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11737,Clear,Dry,0,1,0,1,0,0,Other,1
11738,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11739,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11740,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11741,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
11742,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11743,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
11744,Clear,Dry,0,1,0,1,0,0,Other,1
11745,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11746,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11747,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11748,Clear,Dry,0,1,0,1,0,0,Other,0
11749,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
11750,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11751,Clear,Dry,0,1,0,1,0,0,Other,1
11752,Rain,Wet,1,1,0,0,0,0,SMV Other,0
11753,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11754,Clear,Dry,0,0,0,0,0,0,Other,0
11755,Clear,Dry,0,0,0,0,0,0,Other,0
11756,Clear,Dry,0,1,0,1,1,0,Other,0
11757,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11758,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
11759,Clear,Dry,0,0,0,0,0,0,Other,0
11760,Rain,Wet,0,0,0,0,1,0,SMV Other,0
11761,Rain,Wet,1,1,0,0,0,0,SMV Other,0
11762,Clear,Dry,0,1,0,0,0,0,Rear End,0
11763,Clear,Dry,0,1,0,0,0,0,Rear End,0
11764,Clear,Dry,0,1,0,1,0,0,Other,0
11765,Clear,Wet,0,0,0,0,1,0,Pedestrian Collisions,0
11766,Clear,Dry,0,0,0,0,0,0,Other,0
11767,Rain,Wet,0,0,0,0,0,0,SMV Other,0
11768,Clear,Dry,0,1,0,0,1,0,Rear End,0
11769,Clear,Dry,0,0,0,0,0,0,Other,0
11770,Rain,Wet,1,1,0,0,0,0,SMV Other,0
11771,Clear,Dry,0,1,0,1,0,0,Other,0
11772,Clear,Dry,0,1,0,0,0,0,Rear End,0
11773,Clear,Dry,0,0,0,0,1,0,Turning Movement,1
11774,Rain,Wet,0,1,0,0,1,0,Pedestrian Collisions,0
11775,Clear,Dry,0,0,0,0,1,0,Other,0
11776,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11777,Clear,Dry,0,0,0,0,0,0,SMV Other,0
11778,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11779,Clear,Dry,0,1,0,1,0,0,Other,0
11780,Clear,Dry,0,1,0,0,0,0,Rear End,0
11781,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
11782,Rain,Wet,0,1,0,0,1,0,Pedestrian Collisions,0
11783,Clear,Dry,0,0,0,0,0,0,Other,0
11784,Clear,Dry,0,0,0,0,0,0,Other,0
11785,Clear,Dry,0,1,0,0,0,0,Rear End,0
11786,Clear,Dry,0,0,0,0,0,1,Turning Movement,1
11787,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11788,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11789,Clear,Dry,0,1,0,1,1,0,Other,0
11790,Clear,Dry,0,0,0,0,0,0,Other,0
11791,Other,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11792,Clear,Dry,0,0,0,0,0,0,Other,0
11793,Clear,Dry,0,1,0,0,0,0,Rear End,0
11794,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
11795,Clear,Wet,0,1,0,0,0,0,Turning Movement,0
11796,Other,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11797,Clear,Dry,0,0,0,0,0,0,Other,0
11798,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11799,Clear,Dry,0,0,0,0,0,1,Other,0
11800,Clear,Dry,0,1,0,0,0,0,Rear End,0
11801,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11802,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
11803,Clear,Wet,0,1,0,0,0,0,Turning Movement,0
11804,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11805,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11806,Clear,Dry,0,0,0,0,0,0,Other,0
11807,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11808,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11809,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
11810,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11811,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
11812,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
11813,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11814,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
11815,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11816,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
11817,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11818,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
11819,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11820,Clear,Dry,0,0,0,0,0,1,Turning Movement,0
11821,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
11822,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11823,Clear,Dry,0,0,0,0,0,0,Other,0
11824,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
11825,Clear,Dry,0,0,0,0,0,0,Other,0
11826,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11827,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11828,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11829,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11830,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
11831,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11832,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11833,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11834,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11835,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
11836,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11837,Snow,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11838,Clear,Dry,0,1,0,1,1,0,Other,0
11839,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11840,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11841,Clear,Dry,0,1,0,0,1,0,Turning Movement,0
11842,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
11843,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11844,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11845,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11846,Clear,Dry,0,1,0,0,0,0,Rear End,0
11847,Snow,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11848,Clear,Dry,0,1,0,1,0,0,Other,0
11849,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
11850,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
11851,Snow,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11852,Snow,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
11853,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11854,Clear,Dry,0,1,0,0,0,0,Rear End,0
11855,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11856,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
11857,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
11858,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
11859,Clear,Dry,0,1,0,1,0,0,Other,0
11860,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
11861,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11862,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
11863,Clear,Dry,0,1,0,1,0,1,Turning Movement,0
11864,Clear,Dry,0,1,0,0,0,0,Rear End,0
11865,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11866,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11867,Clear,Dry,0,1,0,0,0,0,Rear End,0
11868,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11869,Clear,Dry,0,1,0,1,1,0,Other,0
11870,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11871,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,1
11872,Clear,Dry,0,1,1,0,0,0,Rear End,0
11873,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11874,Clear,Dry,0,1,0,0,0,1,Rear End,0
11875,Clear,Wet,0,0,0,0,1,0,Pedestrian Collisions,1
11876,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11877,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11878,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11879,Clear,Dry,0,1,1,0,0,0,Rear End,0
11880,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11881,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
11882,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
11883,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
11884,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
11885,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
11886,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
